Job_Title,Experience,Work_Mode,Year,Salary,Company_Size
Data Analyst,Mid-level,On-site,2022,105000,Medium
Data Analyst,Mid-level,On-site,2022,62000,Medium
Data Scientist,Mid-level,Remote,2022,144200,Medium
Data Scientist,Mid-level,Remote,2022,115360,Medium
Data Scientist,Mid-level,Hybrid,2022,108000,Large
Data Engineer,Senior-level,Remote,2022,188700,Medium
Data Engineer,Senior-level,Remote,2022,160395,Medium
Data Scientist,Senior-level,Remote,2022,198440,Medium
Data Scientist,Senior-level,Remote,2022,144000,Medium
Data Engineer,Senior-level,Remote,2022,200000,Medium
Data Engineer,Senior-level,Remote,2022,180000,Medium
Data Engineer,Senior-level,Remote,2022,165000,Medium
Data Engineer,Senior-level,Remote,2022,132000,Medium
Data Engineer,Senior-level,Remote,2022,178800,Large
Data Engineer,Senior-level,Remote,2022,132100,Large
Data Analyst,Entry-level,Hybrid,2022,20000,Medium
Data Engineer,Senior-level,Remote,2022,160000,Medium
Data Engineer,Senior-level,Remote,2022,85000,Medium
Data Engineer,Executive-level,Remote,2022,187200,Medium
Data Engineer,Executive-level,Remote,2022,116100,Medium
Data Engineer,Senior-level,Remote,2022,145000,Medium
Data Engineer,Senior-level,On-site,2022,229998,Large
Data Engineer,Senior-level,On-site,2022,154545,Large
Data Scientist,Senior-level,On-site,2022,215000,Large
Data Scientist,Senior-level,On-site,2022,159000,Large
AI Scientist,Entry-level,Remote,2022,50000,Medium
Data Analyst,Senior-level,Remote,2022,99750,Medium
Data Analyst,Senior-level,Remote,2022,68400,Medium
Data Scientist,Senior-level,Remote,2022,236900,Large
Data Scientist,Senior-level,Remote,2022,159200,Large
Data Scientist,Senior-level,Remote,2022,128000,Medium
Data Scientist,Senior-level,Remote,2022,191475,Medium
Data Scientist,Senior-level,Remote,2022,141525,Medium
Data Scientist,Senior-level,On-site,2022,218000,Medium
Data Scientist,Senior-level,On-site,2022,145300,Medium
ML Engineer,Senior-level,Remote,2022,195400,Large
ML Engineer,Senior-level,Remote,2022,131300,Large
Data Scientist,Senior-level,Remote,2022,207000,Medium
Data Scientist,Senior-level,Remote,2022,153000,Medium
Data Analyst,Senior-level,On-site,2022,99000,Medium
Data Engineer,Senior-level,On-site,2022,195700,Medium
Data Engineer,Senior-level,On-site,2022,130500,Medium
ML Engineer,Senior-level,Remote,2022,130000,Medium
ML Engineer,Senior-level,Remote,2022,84000,Medium
Data Engineer,Senior-level,On-site,2022,141300,Medium
Data Engineer,Senior-level,On-site,2022,102100,Medium
Data Analyst,Senior-level,Remote,2022,144000,Medium
Data Analyst,Senior-level,Remote,2022,113000,Medium
ML Engineer,Senior-level,Remote,2022,195400,Large
ML Engineer,Senior-level,Remote,2022,131300,Large
Data Engineer,Senior-level,Remote,2022,80000,Medium
Data Engineer,Senior-level,Remote,2022,105000,Medium
Data Scientist,Senior-level,Remote,2022,180000,Large
Data Scientist,Senior-level,Remote,2022,165000,Large
Data Scientist,Senior-level,On-site,2022,179400,Medium
Data Scientist,Senior-level,On-site,2022,154000,Medium
Data Engineer,Mid-level,On-site,2022,150000,Medium
Data Engineer,Mid-level,On-site,2022,100000,Medium
Data Engineer,Executive-level,Remote,2022,297500,Medium
Data Engineer,Executive-level,Remote,2022,260000,Medium
Data Engineer,Senior-level,Remote,2022,193000,Medium
Data Scientist,Entry-level,On-site,2022,93000,Medium
Data Scientist,Entry-level,On-site,2022,73000,Medium
Data Scientist,Senior-level,Remote,2022,136994,Medium
Data Scientist,Senior-level,Remote,2022,101570,Medium
Data Analyst,Mid-level,Remote,2022,136000,Medium
Data Analyst,Mid-level,Remote,2022,112000,Medium
Data Scientist,Senior-level,Remote,2022,172000,Medium
Data Engineer,Senior-level,On-site,2022,215000,Medium
Data Engineer,Senior-level,On-site,2022,164000,Medium
Data Analyst,Mid-level,Remote,2022,97500,Large
Data Scientist,Senior-level,On-site,2022,151800,Medium
Data Scientist,Senior-level,On-site,2022,130240,Medium
Data Scientist,Senior-level,Remote,2022,179400,Medium
Data Scientist,Senior-level,Remote,2022,154000,Medium
Data Scientist,Senior-level,On-site,2022,191475,Medium
Data Scientist,Senior-level,On-site,2022,141525,Medium
Data Analyst,Senior-level,On-site,2022,115000,Large
Data Analyst,Entry-level,Remote,2022,46000,Large
Data Engineer,Entry-level,Remote,2022,80000,Large
AI Scientist,Executive-level,Remote,2022,200000,Small
Data Scientist,Senior-level,On-site,2022,204100,Medium
Data Scientist,Senior-level,On-site,2022,136100,Medium
Data Analyst,Mid-level,On-site,2022,113000,Large
Data Scientist,Senior-level,Remote,2022,170000,Medium
Data Scientist,Senior-level,On-site,2022,160000,Large
Data Scientist,Senior-level,On-site,2022,119300,Large
Data Engineer,Senior-level,On-site,2022,90000,Medium
Data Scientist,Mid-level,On-site,2022,225000,Medium
Data Scientist,Mid-level,On-site,2022,160000,Medium
Data Engineer,Senior-level,On-site,2022,250000,Medium
Data Engineer,Senior-level,On-site,2022,63000,Medium
Data Scientist,Entry-level,On-site,2022,82000,Large
ML Engineer,Senior-level,Remote,2022,186000,Medium
ML Engineer,Senior-level,Remote,2022,148800,Medium
Data Analyst,Senior-level,On-site,2022,216200,Medium
Data Analyst,Senior-level,On-site,2022,144100,Medium
ML Engineer,Senior-level,Remote,2022,135000,Medium
ML Engineer,Senior-level,Remote,2022,85000,Medium
ML Engineer,Senior-level,On-site,2022,189650,Medium
ML Engineer,Senior-level,On-site,2022,164996,Medium
Data Engineer,Senior-level,Remote,2022,154000,Medium
Data Engineer,Senior-level,Remote,2022,126000,Medium
ML Engineer,Senior-level,Remote,2022,200000,Large
ML Engineer,Senior-level,Remote,2022,150000,Large
Data Analyst,Senior-level,Remote,2022,117000,Medium
Data Analyst,Senior-level,Remote,2022,99450,Medium
ML Engineer,Senior-level,On-site,2022,193900,Medium
ML Engineer,Senior-level,On-site,2022,129300,Medium
Data Analyst,Senior-level,Remote,2022,175000,Medium
Data Analyst,Senior-level,Remote,2022,130000,Medium
Data Engineer,Senior-level,On-site,2022,188100,Medium
Data Engineer,Senior-level,On-site,2022,139860,Medium
ML Engineer,Senior-level,On-site,2022,248700,Medium
ML Engineer,Senior-level,On-site,2022,167100,Medium
Data Scientist,Senior-level,On-site,2022,205000,Medium
Data Engineer,Senior-level,Remote,2022,177600,Large
Data Engineer,Senior-level,Remote,2022,131300,Large
Data Engineer,Mid-level,On-site,2022,24000,Medium
ML Engineer,Senior-level,Remote,2022,202900,Large
Data Engineer,Senior-level,Remote,2022,115000,Medium
ML Engineer,Entry-level,Hybrid,2022,115000,Large
ML Engineer,Mid-level,On-site,2022,193900,Medium
ML Engineer,Mid-level,On-site,2022,129300,Medium
Data Scientist,Senior-level,Remote,2022,140000,Large
Data Analyst,Mid-level,On-site,2022,216200,Medium
Data Analyst,Mid-level,On-site,2022,144100,Medium
Data Analyst,Entry-level,Remote,2022,150000,Large
Data Analyst,Entry-level,Remote,2022,55000,Small
Data Analyst,Mid-level,Remote,2022,130000,Medium
Data Engineer,Senior-level,On-site,2022,206699,Medium
Data Engineer,Senior-level,On-site,2022,99100,Medium
Data Engineer,Senior-level,On-site,2022,100000,Large
Data Engineer,Senior-level,On-site,2022,80000,Large
Data Scientist,Senior-level,On-site,2022,100000,Large
Data Analyst,Senior-level,Remote,2022,128875,Medium
Data Analyst,Senior-level,Remote,2022,93700,Medium
ML Engineer,Senior-level,Remote,2022,100000,Medium
Data Analyst,Senior-level,Remote,2022,136260,Medium
Data Analyst,Senior-level,Remote,2022,109280,Medium
Data Scientist,Senior-level,Remote,2022,160000,Large
Data Scientist,Senior-level,Remote,2022,92000,Large
Data Engineer,Entry-level,Remote,2022,129000,Large
Data Engineer,Entry-level,Remote,2022,86000,Large
AI Scientist,Mid-level,Remote,2022,200000,Medium
Data Scientist,Mid-level,Remote,2022,153000,Large
Data Analyst,Senior-level,Remote,2022,150075,Medium
Data Analyst,Senior-level,Remote,2022,110925,Medium
ML Engineer,Entry-level,On-site,2022,83000,Large
Data Scientist,Senior-level,On-site,2022,186000,Medium
Data Scientist,Senior-level,On-site,2022,148800,Medium
Data Analyst,Senior-level,On-site,2022,112900,Medium
Data Analyst,Senior-level,On-site,2022,90320,Medium
ML Engineer,Senior-level,On-site,2022,240000,Medium
ML Engineer,Senior-level,On-site,2022,160000,Medium
AI Scientist,Mid-level,Remote,2022,200000,Large
AI Scientist,Mid-level,On-site,2022,120000,Medium
Data Analyst,Senior-level,Remote,2022,112900,Medium
Data Analyst,Senior-level,Remote,2022,90320,Medium
Data Scientist,Senior-level,Remote,2022,215300,Large
Data Scientist,Senior-level,Remote,2022,158200,Large
Data Engineer,Senior-level,Remote,2022,209100,Large
Data Engineer,Senior-level,Remote,2022,154600,Large
Data Analyst,Senior-level,On-site,2022,115934,Medium
Data Analyst,Senior-level,On-site,2022,81666,Medium
Data Engineer,Senior-level,Remote,2022,155000,Medium
Data Analyst,Senior-level,On-site,2022,164000,Medium
Data Analyst,Senior-level,On-site,2022,132000,Medium
Data Scientist,Senior-level,Remote,2022,123000,Medium
Data Engineer,Senior-level,Remote,2022,165400,Medium
Data Engineer,Senior-level,Remote,2022,132320,Medium
Data Engineer,Senior-level,Remote,2022,136994,Medium
Data Engineer,Senior-level,Remote,2022,101570,Medium
Data Engineer,Senior-level,Remote,2022,183600,Large
Data Engineer,Senior-level,Remote,2022,100800,Large
Data Scientist,Senior-level,On-site,2022,215300,Large
Data Scientist,Senior-level,On-site,2022,140400,Large
Data Scientist,Senior-level,Remote,2022,260000,Medium
Data Engineer,Mid-level,On-site,2022,82900,Medium
Data Engineer,Mid-level,On-site,2022,63900,Medium
Data Scientist,Senior-level,On-site,2022,80000,Medium
Data Analyst,Mid-level,On-site,2022,58000,Small
Data Engineer,Senior-level,On-site,2022,136000,Medium
Data Engineer,Senior-level,On-site,2022,108800,Medium
Data Engineer,Executive-level,Remote,2022,242000,Medium
Data Engineer,Executive-level,Remote,2022,200000,Medium
Data Scientist,Senior-level,Remote,2022,165220,Medium
Data Scientist,Senior-level,Remote,2022,120160,Medium
Data Analyst,Senior-level,Remote,2022,124190,Medium
Data Engineer,Senior-level,On-site,2022,181940,Medium
Data Engineer,Senior-level,On-site,2022,132320,Medium
Data Engineer,Senior-level,On-site,2022,220110,Medium
Data Engineer,Senior-level,On-site,2022,160080,Medium
Data Scientist,Senior-level,On-site,2022,180000,Large
Data Scientist,Senior-level,On-site,2022,120000,Large
Data Analyst,Mid-level,On-site,2022,126500,Medium
Data Analyst,Mid-level,On-site,2022,106260,Medium
Data Analyst,Senior-level,On-site,2022,116000,Medium
Data Analyst,Senior-level,Remote,2022,155000,Medium
Data Analyst,Senior-level,Remote,2022,120600,Medium
Data Scientist,Mid-level,On-site,2022,130000,Medium
Data Scientist,Mid-level,On-site,2022,90000,Medium
Data Engineer,Mid-level,Remote,2022,170000,Medium
Data Analyst,Senior-level,Remote,2022,102100,Medium
Data Analyst,Senior-level,Remote,2022,84900,Medium
Data Scientist,Senior-level,Remote,2022,136620,Medium
Data Scientist,Senior-level,Remote,2022,99360,Medium
Data Scientist,Senior-level,Remote,2022,146000,Medium
Data Analyst,Executive-level,Remote,2022,130000,Medium
Data Analyst,Executive-level,Remote,2022,110000,Medium
Data Analyst,Senior-level,Remote,2022,170000,Medium
Data Scientist,Senior-level,Remote,2022,167000,Medium
Data Scientist,Senior-level,Remote,2022,211500,Medium
Data Scientist,Senior-level,Remote,2022,138600,Medium
Data Engineer,Senior-level,On-site,2022,160000,Large
Data Engineer,Senior-level,On-site,2022,113000,Large
Data Scientist,Senior-level,On-site,2022,95550,Medium
Data Analyst,Mid-level,Remote,2022,167000,Medium
Data Analyst,Mid-level,Remote,2022,115500,Medium
Data Engineer,Senior-level,Remote,2022,243900,Medium
Data Engineer,Senior-level,Remote,2022,156600,Medium
Data Analyst,Senior-level,Remote,2022,136600,Medium
Data Engineer,Senior-level,Remote,2022,128875,Medium
Data Engineer,Senior-level,Remote,2022,93700,Medium
Data Scientist,Senior-level,On-site,2022,205300,Large
Data Scientist,Senior-level,Remote,2022,176000,Medium
Data Engineer,Senior-level,Remote,2022,200100,Medium
Data Engineer,Senior-level,On-site,2022,70500,Medium
Data Engineer,Senior-level,On-site,2022,54000,Medium
Data Scientist,Senior-level,On-site,2022,205300,Medium
Data Scientist,Senior-level,On-site,2022,140400,Medium
Data Engineer,Senior-level,Remote,2022,175100,Medium
Data Engineer,Senior-level,Remote,2022,140250,Medium
Data Analyst,Senior-level,Remote,2022,116150,Medium
Data Analyst,Senior-level,Remote,2022,99050,Medium
ML Engineer,Senior-level,Remote,2022,214000,Medium
ML Engineer,Senior-level,Remote,2022,192600,Medium
Data Scientist,Mid-level,On-site,2022,141300,Medium
Data Scientist,Mid-level,On-site,2022,102100,Medium
Data Engineer,Mid-level,On-site,2022,206699,Medium
Data Engineer,Mid-level,On-site,2022,99100,Medium
Data Engineer,Senior-level,Remote,2022,110500,Medium
Data Analyst,Senior-level,Remote,2022,80000,Medium
Data Analyst,Senior-level,Remote,2022,60000,Medium
Data Scientist,Senior-level,Remote,2022,230000,Medium
Data Scientist,Mid-level,Remote,2022,160000,Medium
Data Analyst,Senior-level,On-site,2022,129000,Medium
Data Analyst,Senior-level,Remote,2022,69000,Medium
Data Engineer,Senior-level,Remote,2022,25000,Medium
Data Analyst,Senior-level,Remote,2022,126500,Medium
Data Analyst,Senior-level,Remote,2022,106260,Medium
Data Engineer,Senior-level,Remote,2022,220110,Medium
Data Engineer,Senior-level,Remote,2022,160080,Medium
Data Analyst,Senior-level,Remote,2022,105000,Medium
Data Analyst,Mid-level,Remote,2022,135000,Medium
Data Analyst,Mid-level,Remote,2022,50000,Medium
Data Scientist,Senior-level,Remote,2022,220000,Medium
ML Engineer,Senior-level,Remote,2022,220000,Medium
ML Engineer,Senior-level,Remote,2022,120000,Medium
Data Scientist,Mid-level,Remote,2022,200000,Medium
Data Engineer,Executive-level,Remote,2022,324000,Medium
Data Engineer,Executive-level,Remote,2022,216000,Medium
Data Scientist,Senior-level,Remote,2022,185100,Medium
Data Scientist,Senior-level,Remote,2022,104890,Medium
ML Engineer,Mid-level,Remote,2022,120000,Small
Data Engineer,Entry-level,Remote,2022,65000,Small
Data Scientist,Senior-level,Remote,2022,165000,Medium
Data Scientist,Senior-level,Remote,2022,100000,Medium
Data Scientist,Mid-level,Remote,2022,135000,Large
Data Scientist,Mid-level,Remote,2022,48000,Small
Data Engineer,Entry-level,Remote,2022,120000,Medium
Data Analyst,Senior-level,Remote,2021,115000,Small
Data Scientist,Mid-level,Hybrid,2021,109000,Large
Data Engineer,Senior-level,On-site,2021,150000,Large
Data Analyst,Mid-level,Remote,2021,135000,Large
Data Scientist,Entry-level,Remote,2021,80000,Medium
Data Analyst,Mid-level,Remote,2021,90000,Medium
Data Scientist,Entry-level,On-site,2021,100000,Small
Data Scientist,Mid-level,Remote,2021,82500,Small
Data Analyst,Entry-level,Remote,2021,50000,Medium
Data Engineer,Mid-level,Remote,2021,200000,Large
Data Engineer,Mid-level,Remote,2021,100000,Large
Data Engineer,Entry-level,Remote,2021,80000,Large
ML Engineer,Entry-level,Remote,2021,125000,Small
Data Scientist,Mid-level,Remote,2021,150000,Medium
Data Engineer,Senior-level,Remote,2021,153000,Large
Data Engineer,Mid-level,Remote,2021,90000,Large
Data Analyst,Entry-level,Remote,2021,90000,Small
Data Analyst,Entry-level,Remote,2021,60000,Small
Data Analyst,Senior-level,Remote,2021,80000,Small
Data Engineer,Mid-level,Remote,2021,140000,Large
Data Analyst,Entry-level,Remote,2021,80000,Medium
Data Engineer,Senior-level,Remote,2021,150000,Medium
Data Engineer,Senior-level,Remote,2021,115000,Small
Data Engineer,Senior-level,Remote,2021,150000,Large
Data Engineer,Senior-level,Remote,2021,174000,Large
Data Analyst,Mid-level,Remote,2021,93000,Large
Data Scientist,Entry-level,Remote,2021,90000,Small
Data Scientist,Senior-level,Remote,2021,165000,Large
Data Analyst,Mid-level,Remote,2021,80000,Large
Data Analyst,Senior-level,Remote,2021,200000,Large
Data Engineer,Senior-level,Remote,2021,200000,Large
ML Engineer,Senior-level,Remote,2021,256000,Small
Data Engineer,Mid-level,Remote,2021,110000,Large
Data Engineer,Entry-level,Remote,2021,72500,Large
ML Engineer,Senior-level,Hybrid,2021,185000,Large
Data Engineer,Mid-level,Remote,2021,112000,Large
Data Scientist,Entry-level,Hybrid,2021,58000,Large
Data Scientist,Entry-level,Remote,2021,100000,Medium
Data Engineer,Mid-level,On-site,2021,111775,Medium
Data Engineer,Mid-level,On-site,2021,93150,Medium
Data Scientist,Senior-level,On-site,2021,135000,Large
Data Scientist,Mid-level,Hybrid,2021,147000,Large
Data Engineer,Mid-level,On-site,2021,26005,Large
ML Engineer,Entry-level,Hybrid,2021,81000,Small
ML Engineer,Senior-level,Remote,2021,200000,Large
Data Scientist,Mid-level,Remote,2021,160000,Large
Data Engineer,Senior-level,On-site,2021,165000,Medium
Data Scientist,Mid-level,Hybrid,2021,130000,Large
Data Scientist,Mid-level,Hybrid,2021,115000,Large
Data Analyst,Mid-level,On-site,2021,75000,Large
Data Analyst,Mid-level,On-site,2021,62000,Large
Data Scientist,Mid-level,On-site,2021,73000,Large
Data Scientist,Senior-level,Remote,2020,68428,Large
ML Engineer,Entry-level,Hybrid,2020,250000,Large
ML Engineer,Entry-level,Remote,2020,138000,Small
